"","State","Year","Colonies","YieldPerCol","TotalProd","Pesticide","value","Pollutant","value"
"1454","Iowa",2015,36000,50,1800000,"Imidacloprid",4945.6,"NO2.Mean",6.45899371232876
"1455","Iowa",2016,37000,48,1776000,"Imidacloprid",3160.6,"NO2.Mean",6.2042943442623
"1456","Iowa",2017,35000,58,2030000,"Imidacloprid",NA,"NO2.Mean",NA
"1457","Kansas",1991,35000,52,1820000,"Imidacloprid",NA,"NO2.Mean",NA
"1458","Kansas",1992,28000,58,1624000,"Imidacloprid",NA,"NO2.Mean",NA
"1459","Kansas",1993,23000,57,1311000,"Imidacloprid",NA,"NO2.Mean",NA
"1460","Kansas",1994,19000,47,893000,"Imidacloprid",NA,"NO2.Mean",NA
"1461","Kansas",1995,17000,67,1139000,"Imidacloprid",24.4,"NO2.Mean",NA
"1462","Kansas",1996,16000,51,816000,"Imidacloprid",7.6,"NO2.Mean",NA
"1463","Kansas",1997,17000,71,1207000,"Imidacloprid",156.7,"NO2.Mean",NA
"1464","Kansas",1998,16000,46,736000,"Imidacloprid",20.1,"NO2.Mean",NA
"1465","Kansas",1999,13000,67,871000,"Imidacloprid",22.6,"NO2.Mean",NA
"1466","Kansas",2000,15000,68,1020000,"Imidacloprid",28.7,"NO2.Mean",9.92787896812386
"1467","Kansas",2001,13000,51,663000,"Imidacloprid",46.9,"NO2.Mean",10.5601162461187
"1468","Kansas",2002,17000,52,884000,"Imidacloprid",10.2,"NO2.Mean",8.61740247095891
"1469","Kansas",2003,16000,57,912000,"Imidacloprid",23.7,"NO2.Mean",9.04249008575581
"1470","Kansas",2004,14000,80,1120000,"Imidacloprid",10636.1,"NO2.Mean",9.94521369398907
"1471","Kansas",2005,16000,50,8e+05,"Imidacloprid",3142.6,"NO2.Mean",11.5510517219178
"1472","Kansas",2006,14000,55,770000,"Imidacloprid",3964.6,"NO2.Mean",12.041822547486
"1473","Kansas",2007,14000,40,560000,"Imidacloprid",1155.9,"NO2.Mean",13.3936032794521
"1474","Kansas",2008,10000,61,610000,"Imidacloprid",6267.3,"NO2.Mean",16.8078922103746
"1475","Kansas",2009,9000,63,567000,"Imidacloprid",8915.2,"NO2.Mean",12.2716397953216
"1476","Kansas",2010,9000,52,468000,"Imidacloprid",22264.7,"NO2.Mean",13.0666753128655
"1477","Kansas",2011,7000,44,308000,"Imidacloprid",19711.5,"NO2.Mean",13.10077026
"1478","Kansas",2012,6000,55,330000,"Imidacloprid",37132.2,"NO2.Mean",12.0630741055719
"1479","Kansas",2013,6000,46,276000,"Imidacloprid",29835,"NO2.Mean",11.8597126655844
"1480","Kansas",2014,7000,75,525000,"Imidacloprid",46814.4,"NO2.Mean",11.0309245965909
"1481","Kansas",2015,8000,36,288000,"Imidacloprid",2238.9,"NO2.Mean",11.0124622700297
"1482","Kansas",2016,7000,48,336000,"Imidacloprid",2221.5,"NO2.Mean",11.5822730454545
"1483","Kansas",2017,7000,79,553000,"Imidacloprid",NA,"NO2.Mean",NA
"1484","Kentucky",1991,7000,25,175000,"Imidacloprid",NA,"NO2.Mean",NA
"1485","Kentucky",1992,4000,30,120000,"Imidacloprid",NA,"NO2.Mean",NA
"1486","Kentucky",1993,4000,60,240000,"Imidacloprid",NA,"NO2.Mean",NA
"1487","Kentucky",1994,3000,54,162000,"Imidacloprid",NA,"NO2.Mean",NA
"1488","Kentucky",1995,3000,44,132000,"Imidacloprid",78.8,"NO2.Mean",NA
"1489","Kentucky",1996,3000,60,180000,"Imidacloprid",34.5,"NO2.Mean",NA
"1490","Kentucky",1997,3000,60,180000,"Imidacloprid",1370.3,"NO2.Mean",NA
"1491","Kentucky",1998,3000,50,150000,"Imidacloprid",3317.9,"NO2.Mean",NA
"1492","Kentucky",1999,3000,50,150000,"Imidacloprid",4566.6,"NO2.Mean",NA
"1493","Kentucky",2000,4000,48,192000,"Imidacloprid",3284.7,"NO2.Mean",12.7515623515644
"1494","Kentucky",2001,4000,78,312000,"Imidacloprid",2705.4,"NO2.Mean",12.5463119456414
"1495","Kentucky",2002,5000,54,270000,"Imidacloprid",2862.4,"NO2.Mean",10.9445652242547
"1496","Kentucky",2003,5000,48,240000,"Imidacloprid",2013.9,"NO2.Mean",10.8300703064516
"1497","Kentucky",2004,5000,56,280000,"Imidacloprid",3462.8,"NO2.Mean",NA
"1498","Kentucky",2005,5000,50,250000,"Imidacloprid",1821.1,"NO2.Mean",NA
"1499","Kentucky",2006,5000,56,280000,"Imidacloprid",4672.3,"NO2.Mean",NA
"1500","Kentucky",2007,4000,61,244000,"Imidacloprid",2649.4,"NO2.Mean",NA
"1501","Kentucky",2008,4000,39,156000,"Imidacloprid",5605.5,"NO2.Mean",NA
"1502","Kentucky",2009,5000,35,175000,"Imidacloprid",5332.7,"NO2.Mean",NA
"1503","Kentucky",2010,5000,67,335000,"Imidacloprid",16406.8,"NO2.Mean",NA
"1504","Kentucky",2011,4000,39,156000,"Imidacloprid",16392.4,"NO2.Mean",NA
"1505","Kentucky",2012,5000,51,255000,"Imidacloprid",13952.5,"NO2.Mean",NA
"1506","Kentucky",2013,3000,41,123000,"Imidacloprid",14255.7,"NO2.Mean",14.1082012439024
"1507","Kentucky",2014,5000,47,235000,"Imidacloprid",30765.2,"NO2.Mean",11.4159223658537
"1508","Kentucky",2015,5000,46,230000,"Imidacloprid",3918.7,"NO2.Mean",7.88423470618557
"1509","Kentucky",2016,5000,46,230000,"Imidacloprid",4470,"NO2.Mean",NA
"1510","Kentucky",2017,5000,38,190000,"Imidacloprid",NA,"NO2.Mean",NA
"1511","Louisiana",1991,40000,70,2800000,"Imidacloprid",NA,"NO2.Mean",NA
"1512","Louisiana",1992,45000,107,4815000,"Imidacloprid",NA,"NO2.Mean",NA
"1513","Louisiana",1993,47000,86,4042000,"Imidacloprid",NA,"NO2.Mean",NA
"1514","Louisiana",1994,35000,98,3430000,"Imidacloprid",NA,"NO2.Mean",NA
"1515","Louisiana",1995,33000,119,3927000,"Imidacloprid",945.9,"NO2.Mean",NA
"1516","Louisiana",1996,37000,106,3922000,"Imidacloprid",1406.4,"NO2.Mean",NA
"1517","Louisiana",1997,44000,115,5060000,"Imidacloprid",493.8,"NO2.Mean",NA
"1518","Louisiana",1998,41000,111,4551000,"Imidacloprid",433.8,"NO2.Mean",NA
"1519","Louisiana",1999,48000,114,5472000,"Imidacloprid",628.4,"NO2.Mean",NA
"1520","Louisiana",2000,43000,94,4042000,"Imidacloprid",2964.7,"NO2.Mean",17.3460742431694
"1521","Louisiana",2001,45000,106,4770000,"Imidacloprid",2804.1,"NO2.Mean",17.3592387722222
"1522","Louisiana",2002,35000,124,4340000,"Imidacloprid",1309.1,"NO2.Mean",17.9967632173913
"1523","Louisiana",2003,34000,90,3060000,"Imidacloprid",1251.1,"NO2.Mean",15.5625022527778
"1524","Louisiana",2004,35000,98,3430000,"Imidacloprid",5336.1,"NO2.Mean",15.8162260164384
"1525","Louisiana",2005,35000,97,3395000,"Imidacloprid",3257.3,"NO2.Mean",14.3518640304709
"1526","Louisiana",2006,30000,90,2700000,"Imidacloprid",4995.6,"NO2.Mean",15.0146352664835
"1527","Louisiana",2007,29000,89,2581000,"Imidacloprid",3945.3,"NO2.Mean",15.1991169183099
"1528","Louisiana",2008,40000,77,3080000,"Imidacloprid",10848.2,"NO2.Mean",13.1144554469274
"1529","Louisiana",2009,37000,103,3811000,"Imidacloprid",4983.4,"NO2.Mean",12.8751434736842
"1530","Louisiana",2010,36000,80,2880000,"Imidacloprid",18262.6,"NO2.Mean",12.6985428300283
"1531","Louisiana",2011,36000,77,2772000,"Imidacloprid",20744.8,"NO2.Mean",11.6657067107438
"1532","Louisiana",2012,41000,86,3526000,"Imidacloprid",18133.3,"NO2.Mean",11.400542943662
"1533","Louisiana",2013,50000,98,4900000,"Imidacloprid",15364.7,"NO2.Mean",9.64470509444444
"1534","Louisiana",2014,48000,84,4032000,"Imidacloprid",20872,"NO2.Mean",10.4808692114804
"1535","Louisiana",2015,44000,99,4356000,"Imidacloprid",7778.9,"NO2.Mean",9.38047267493114
"1536","Louisiana",2016,50000,86,4300000,"Imidacloprid",10335.2,"NO2.Mean",12.911401631579
"1537","Louisiana",2017,43000,81,3483000,"Imidacloprid",NA,"NO2.Mean",NA
"1538","Maine",1991,13000,42,546000,"Imidacloprid",NA,"NO2.Mean",NA
"1539","Maine",1992,15000,22,330000,"Imidacloprid",NA,"NO2.Mean",NA
"1540","Maine",1993,13000,50,650000,"Imidacloprid",NA,"NO2.Mean",NA
"1541","Maine",1994,8000,55,440000,"Imidacloprid",NA,"NO2.Mean",NA
"1542","Maine",1995,11000,45,495000,"Imidacloprid",2092.3,"NO2.Mean",NA
"1543","Maine",1996,9000,23,207000,"Imidacloprid",3235.5,"NO2.Mean",NA
"1544","Maine",1997,8000,19,152000,"Imidacloprid",2408.3,"NO2.Mean",NA
"1545","Maine",1998,10000,26,260000,"Imidacloprid",2915.3,"NO2.Mean",NA
"1546","Maine",1999,14000,22,308000,"Imidacloprid",4802.6,"NO2.Mean",NA
"1547","Maine",2000,11000,21,231000,"Imidacloprid",4299.4,"NO2.Mean",NA
"1548","Maine",2001,11000,20,220000,"Imidacloprid",3353.3,"NO2.Mean",NA
"1549","Maine",2002,11000,41,451000,"Imidacloprid",4659.4,"NO2.Mean",NA
"1550","Maine",2003,8000,33,264000,"Imidacloprid",4134.9,"NO2.Mean",NA
"1551","Maine",2004,7000,31,217000,"Imidacloprid",5041.3,"NO2.Mean",NA
"1552","Maine",2005,8000,26,208000,"Imidacloprid",2748.5,"NO2.Mean",NA
"1553","Maine",2006,11000,23,253000,"Imidacloprid",2595.2,"NO2.Mean",2.33691017241379
"1554","Maine",2007,9000,26,234000,"Imidacloprid",2030.4,"NO2.Mean",2.80011022739726
"1555","Maine",2008,7000,42,294000,"Imidacloprid",3620.6,"NO2.Mean",5.64978438787879
"1556","Maine",2009,6000,50,3e+05,"Imidacloprid",3936.2,"NO2.Mean",6.91141296940639
"1557","Maine",2010,5000,41,205000,"Imidacloprid",2738.7,"NO2.Mean",6.16610067780822
"1558","Maine",2011,4000,30,120000,"Imidacloprid",3005.5,"NO2.Mean",5.54492274840182
"1559","Maine",2012,4000,34,136000,"Imidacloprid",1910,"NO2.Mean",6.07932671766849
"1560","Maine",2013,7000,43,301000,"Imidacloprid",1808,"NO2.Mean",3.17454980586081
"1561","Maine",2014,8000,47,376000,"Imidacloprid",3198.1,"NO2.Mean",3.55605809695291
"1562","Maine",2015,10000,47,470000,"Imidacloprid",1774.8,"NO2.Mean",5.0157838939394
"1563","Maine",2016,12000,34,408000,"Imidacloprid",1834.7,"NO2.Mean",6.55690906993007
"1564","Maine",2017,12000,33,396000,"Imidacloprid",NA,"NO2.Mean",NA
"1565","Maryland",1991,7000,25,175000,"Imidacloprid",NA,"NO2.Mean",NA
"1566","Maryland",1992,6000,23,138000,"Imidacloprid",NA,"NO2.Mean",NA
"1567","Maryland",1993,7000,27,189000,"Imidacloprid",NA,"NO2.Mean",NA
"1568","Maryland",1994,7000,36,252000,"Imidacloprid",NA,"NO2.Mean",NA
"1569","Maryland",1995,7000,35,245000,"Imidacloprid",361.9,"NO2.Mean",NA
"1570","Maryland",1996,7000,32,224000,"Imidacloprid",864,"NO2.Mean",NA
"1571","Maryland",1997,6000,40,240000,"Imidacloprid",475.1,"NO2.Mean",NA
"1572","Maryland",1998,7000,44,308000,"Imidacloprid",474.7,"NO2.Mean",NA
"1573","Maryland",1999,6000,46,276000,"Imidacloprid",313,"NO2.Mean",NA
"1574","Maryland",2000,6000,46,276000,"Imidacloprid",318.2,"NO2.Mean",NA
"1575","Maryland",2001,4000,46,184000,"Imidacloprid",339.5,"NO2.Mean",NA
"1576","Maryland",2002,3000,46,138000,"Imidacloprid",541.2,"NO2.Mean",NA
"1577","Maryland",2003,2000,42,84000,"Imidacloprid",213.7,"NO2.Mean",NA
"1578","Michigan",1991,105000,73,7665000,"Imidacloprid",NA,"NO2.Mean",NA
"1579","Michigan",1992,95000,68,6460000,"Imidacloprid",NA,"NO2.Mean",NA
"1580","Michigan",1993,90000,77,6930000,"Imidacloprid",NA,"NO2.Mean",NA
"1581","Michigan",1994,90000,86,7740000,"Imidacloprid",NA,"NO2.Mean",NA
"1582","Michigan",1995,97000,92,8924000,"Imidacloprid",1710.1,"NO2.Mean",NA
"1583","Michigan",1996,90000,96,8640000,"Imidacloprid",6142.1,"NO2.Mean",NA
"1584","Michigan",1997,85000,70,5950000,"Imidacloprid",3732.4,"NO2.Mean",NA
"1585","Michigan",1998,80000,85,6800000,"Imidacloprid",5238.3,"NO2.Mean",NA
"1586","Michigan",1999,73000,85,6205000,"Imidacloprid",3453,"NO2.Mean",NA
"1587","Michigan",2000,72000,75,5400000,"Imidacloprid",5003.6,"NO2.Mean",22.6820650111111
"1588","Michigan",2001,76000,60,4560000,"Imidacloprid",4091.4,"NO2.Mean",22.7798747482993
"1589","Michigan",2002,72000,77,5544000,"Imidacloprid",2973.7,"NO2.Mean",18.0685363478261
"1590","Michigan",2003,65000,74,4810000,"Imidacloprid",3450.4,"NO2.Mean",17.4183709891304
"1591","Michigan",2004,65000,67,4355000,"Imidacloprid",5746.3,"NO2.Mean",14.8394141229508
"1592","Michigan",2005,65000,68,4420000,"Imidacloprid",4993.1,"NO2.Mean",15.659846200565
"1593","Michigan",2006,72000,55,3960000,"Imidacloprid",6425.4,"NO2.Mean",12.484878236413
"1594","Michigan",2007,72000,64,4608000,"Imidacloprid",3854.9,"NO2.Mean",8.125
"1595","Michigan",2008,71000,73,5183000,"Imidacloprid",4558.1,"NO2.Mean",NA
"1596","Michigan",2009,66000,60,3960000,"Imidacloprid",12518.4,"NO2.Mean",NA
"1597","Michigan",2010,71000,58,4118000,"Imidacloprid",16153.4,"NO2.Mean",NA
"1598","Michigan",2011,74000,64,4736000,"Imidacloprid",16502.5,"NO2.Mean",NA
"1599","Michigan",2012,73000,57,4161000,"Imidacloprid",17017.8,"NO2.Mean",NA
"1600","Michigan",2013,85000,55,4675000,"Imidacloprid",19755.4,"NO2.Mean",NA
"1601","Michigan",2014,91000,63,5733000,"Imidacloprid",17131.4,"NO2.Mean",NA
"1602","Michigan",2015,90000,58,5220000,"Imidacloprid",8303.2,"NO2.Mean",NA
"1603","Michigan",2016,89000,60,5340000,"Imidacloprid",8771.4,"NO2.Mean",NA
"1604","Michigan",2017,87000,45,3915000,"Imidacloprid",NA,"NO2.Mean",NA
"1605","Minnesota",1991,180000,91,16380000,"Imidacloprid",NA,"NO2.Mean",NA
"1606","Minnesota",1992,190000,90,17100000,"Imidacloprid",NA,"NO2.Mean",NA
"1607","Minnesota",1993,180000,80,14400000,"Imidacloprid",NA,"NO2.Mean",NA
"1608","Minnesota",1994,170000,79,13430000,"Imidacloprid",NA,"NO2.Mean",NA
"1609","Minnesota",1995,165000,82,13530000,"Imidacloprid",834.7,"NO2.Mean",NA
"1610","Minnesota",1996,150000,77,11550000,"Imidacloprid",6288.3,"NO2.Mean",NA
"1611","Minnesota",1997,145000,73,10585000,"Imidacloprid",4246.7,"NO2.Mean",NA
"1612","Minnesota",1998,140000,79,11060000,"Imidacloprid",2492.2,"NO2.Mean",NA
"1613","Minnesota",1999,145000,82,11890000,"Imidacloprid",5829.8,"NO2.Mean",NA
"1614","Minnesota",2000,150000,90,13500000,"Imidacloprid",3226.1,"NO2.Mean",NA
"1615","Minnesota",2001,135000,81,10935000,"Imidacloprid",4000.5,"NO2.Mean",NA
"1616","Minnesota",2002,117000,73,8541000,"Imidacloprid",3265.3,"NO2.Mean",NA
"1617","Minnesota",2003,120000,83,9960000,"Imidacloprid",375.7,"NO2.Mean",NA
"1618","Minnesota",2004,135000,75,10125000,"Imidacloprid",3102.5,"NO2.Mean",NA
"1619","Minnesota",2005,120000,74,8880000,"Imidacloprid",1101,"NO2.Mean",NA
"1620","Minnesota",2006,125000,80,1e+07,"Imidacloprid",3571,"NO2.Mean",NA
"1621","Minnesota",2007,130000,68,8840000,"Imidacloprid",5190.5,"NO2.Mean",NA
"1622","Minnesota",2008,122000,78,9516000,"Imidacloprid",8183.8,"NO2.Mean",NA
"1623","Minnesota",2009,122000,65,7930000,"Imidacloprid",10683,"NO2.Mean",NA
"1624","Minnesota",2010,128000,66,8448000,"Imidacloprid",40330.4,"NO2.Mean",NA
"1625","Minnesota",2011,120000,53,6360000,"Imidacloprid",42626.3,"NO2.Mean",7.51125000689655
"1626","Minnesota",2012,125000,67,8375000,"Imidacloprid",29129.6,"NO2.Mean",6.265873
"1627","Minnesota",2013,130000,58,7540000,"Imidacloprid",34053.6,"NO2.Mean",NA
"1628","Minnesota",2014,132000,60,7920000,"Imidacloprid",32150.5,"NO2.Mean",6.26310045238095
"1629","Minnesota",2015,122000,68,8296000,"Imidacloprid",9611.2,"NO2.Mean",6.60341041547277
"1630","Minnesota",2016,124000,59,7316000,"Imidacloprid",3889.8,"NO2.Mean",NA
"1631","Minnesota",2017,126000,62,7812000,"Imidacloprid",NA,"NO2.Mean",NA
"1632","Mississippi",1991,28000,36,1008000,"Imidacloprid",NA,"NO2.Mean",NA
"1633","Mississippi",1992,25000,65,1625000,"Imidacloprid",NA,"NO2.Mean",NA
"1634","Mississippi",1993,17000,61,1037000,"Imidacloprid",NA,"NO2.Mean",NA
"1635","Mississippi",1994,19000,53,1007000,"Imidacloprid",NA,"NO2.Mean",NA
"1636","Mississippi",1995,16000,70,1120000,"Imidacloprid",1533.6,"NO2.Mean",NA
"1637","Mississippi",1996,17000,80,1360000,"Imidacloprid",696.6,"NO2.Mean",NA
"1638","Mississippi",1997,19000,73,1387000,"Imidacloprid",2569,"NO2.Mean",NA
"1639","Mississippi",1998,18000,86,1548000,"Imidacloprid",1404.8,"NO2.Mean",NA
"1640","Mississippi",1999,18000,73,1314000,"Imidacloprid",2514.3,"NO2.Mean",NA
"1641","Mississippi",2000,17000,72,1224000,"Imidacloprid",682,"NO2.Mean",NA
"1642","Mississippi",2001,17000,66,1122000,"Imidacloprid",3182.7,"NO2.Mean",NA
"1643","Mississippi",2002,18000,78,1404000,"Imidacloprid",4080.3,"NO2.Mean",NA
"1644","Mississippi",2003,21000,69,1449000,"Imidacloprid",4981,"NO2.Mean",NA
"1645","Mississippi",2004,18000,65,1170000,"Imidacloprid",7601.9,"NO2.Mean",NA
"1646","Mississippi",2005,16000,80,1280000,"Imidacloprid",7273.6,"NO2.Mean",NA
"1647","Mississippi",2006,14000,98,1372000,"Imidacloprid",5332.2,"NO2.Mean",NA
"1648","Mississippi",2007,15000,92,1380000,"Imidacloprid",5697,"NO2.Mean",NA
"1649","Mississippi",2008,14000,98,1372000,"Imidacloprid",12013.8,"NO2.Mean",NA
"1650","Mississippi",2009,14000,104,1456000,"Imidacloprid",9380.4,"NO2.Mean",NA
"1651","Mississippi",2010,16000,98,1568000,"Imidacloprid",21952.9,"NO2.Mean",NA
"1652","Mississippi",2011,18000,115,2070000,"Imidacloprid",22192.3,"NO2.Mean",NA
"1653","Mississippi",2012,18000,118,2124000,"Imidacloprid",22205.7,"NO2.Mean",NA
"1654","Mississippi",2013,17000,116,1972000,"Imidacloprid",12342.7,"NO2.Mean",NA
"1655","Mississippi",2014,20000,112,2240000,"Imidacloprid",16294.1,"NO2.Mean",NA
"1656","Mississippi",2015,15000,83,1245000,"Imidacloprid",8338.6,"NO2.Mean",NA
"1657","Mississippi",2016,19000,85,1615000,"Imidacloprid",9323.8,"NO2.Mean",NA
"1658","Mississippi",2017,13000,80,1040000,"Imidacloprid",NA,"NO2.Mean",NA
"1659","Missouri",1991,28000,65,1820000,"Imidacloprid",NA,"NO2.Mean",NA
"1660","Missouri",1992,25000,77,1925000,"Imidacloprid",NA,"NO2.Mean",NA
"1661","Missouri",1993,24000,73,1752000,"Imidacloprid",NA,"NO2.Mean",NA
"1662","Missouri",1994,25000,77,1925000,"Imidacloprid",NA,"NO2.Mean",NA
"1663","Missouri",1995,23000,67,1541000,"Imidacloprid",262.7,"NO2.Mean",NA
"1664","Missouri",1996,22000,74,1628000,"Imidacloprid",374.8,"NO2.Mean",NA
"1665","Missouri",1997,24000,77,1848000,"Imidacloprid",465.6,"NO2.Mean",NA
"1666","Missouri",1998,23000,66,1518000,"Imidacloprid",2264.3,"NO2.Mean",NA
"1667","Missouri",1999,24000,65,1560000,"Imidacloprid",1382,"NO2.Mean",NA
"1668","Missouri",2000,23000,75,1725000,"Imidacloprid",2756.9,"NO2.Mean",16.9280011314985
"1669","Missouri",2001,22000,61,1342000,"Imidacloprid",1112.1,"NO2.Mean",17.3478219358974
"1670","Missouri",2002,18000,50,9e+05,"Imidacloprid",901.5,"NO2.Mean",17.3868740790698
"1671","Missouri",2003,17000,53,901000,"Imidacloprid",736.4,"NO2.Mean",16.532491472093
"1672","Missouri",2004,16000,41,656000,"Imidacloprid",7543.4,"NO2.Mean",13.8707736325581
"1673","Missouri",2005,15000,50,750000,"Imidacloprid",6310.5,"NO2.Mean",12.6177909697674
"1674","Missouri",2006,15000,46,690000,"Imidacloprid",2711.9,"NO2.Mean",13.1498543239437
"1675","Missouri",2007,14000,46,644000,"Imidacloprid",7941.8,"NO2.Mean",12.8261067061611
"1676","Missouri",2008,11000,53,583000,"Imidacloprid",9536.4,"NO2.Mean",12.1087173395349
"1677","Missouri",2009,11000,47,517000,"Imidacloprid",10610.5,"NO2.Mean",NA
"1678","Missouri",2010,11000,52,572000,"Imidacloprid",23728.6,"NO2.Mean",NA
"1679","Missouri",2011,8000,43,344000,"Imidacloprid",36426.1,"NO2.Mean",NA
"1680","Missouri",2012,7000,53,371000,"Imidacloprid",32864.5,"NO2.Mean",NA
"1681","Missouri",2013,10000,47,470000,"Imidacloprid",25444.6,"NO2.Mean",12.0192737616279
"1682","Missouri",2014,12000,47,564000,"Imidacloprid",53768.3,"NO2.Mean",11.834839902507
"1683","Missouri",2015,10000,52,520000,"Imidacloprid",7645.3,"NO2.Mean",13.1099786978417
"1684","Missouri",2016,8000,62,496000,"Imidacloprid",7081.4,"NO2.Mean",12.4858465306122
"1685","Missouri",2017,8000,65,520000,"Imidacloprid",NA,"NO2.Mean",NA
"1686","Montana",1991,86000,92,7912000,"Imidacloprid",NA,"NO2.Mean",NA
"1687","Montana",1992,87000,110,9570000,"Imidacloprid",NA,"NO2.Mean",NA
"1688","Montana",1993,95000,98,9310000,"Imidacloprid",NA,"NO2.Mean",NA
"1689","Montana",1994,119000,105,12495000,"Imidacloprid",NA,"NO2.Mean",NA
"1690","Montana",1995,106000,80,8480000,"Imidacloprid",7.9,"NO2.Mean",NA
"1691","Montana",1996,117000,60,7020000,"Imidacloprid",89,"NO2.Mean",NA
"1692","Montana",1997,107000,120,12840000,"Imidacloprid",128.3,"NO2.Mean",NA
"1693","Montana",1998,115000,122,14030000,"Imidacloprid",44.5,"NO2.Mean",NA
"1694","Montana",1999,122000,70,8540000,"Imidacloprid",264.2,"NO2.Mean",NA
"1695","Montana",2000,124000,88,10912000,"Imidacloprid",616.7,"NO2.Mean",NA
"1696","Montana",2001,136000,102,13872000,"Imidacloprid",296.6,"NO2.Mean",NA
"1697","Montana",2002,134000,63,8442000,"Imidacloprid",55.2,"NO2.Mean",NA
"1698","Montana",2003,145000,66,9570000,"Imidacloprid",139.8,"NO2.Mean",NA
"1699","Montana",2004,140000,77,10780000,"Imidacloprid",201.4,"NO2.Mean",NA
"1700","Montana",2005,130000,67,8710000,"Imidacloprid",355.8,"NO2.Mean",NA
"1701","Montana",2006,132000,79,10428000,"Imidacloprid",294.4,"NO2.Mean",NA
"1702","Montana",2007,135000,68,9180000,"Imidacloprid",147.3,"NO2.Mean",NA
"1703","Montana",2008,134000,70,9380000,"Imidacloprid",166.4,"NO2.Mean",NA
"1704","Montana",2009,146000,70,10220000,"Imidacloprid",2619,"NO2.Mean",NA
"1705","Montana",2010,157000,74,11618000,"Imidacloprid",5529.1,"NO2.Mean",NA
"1706","Montana",2011,145000,92,13340000,"Imidacloprid",5994,"NO2.Mean",NA
"1707","Montana",2012,145000,52,7540000,"Imidacloprid",8595.8,"NO2.Mean",NA
"1708","Montana",2013,159000,94,14946000,"Imidacloprid",18253.6,"NO2.Mean",NA
"1709","Montana",2014,162000,88,14256000,"Imidacloprid",9591.7,"NO2.Mean",NA
"1710","Montana",2015,146000,83,12118000,"Imidacloprid",1130.6,"NO2.Mean",NA
"1711","Montana",2016,159000,77,12243000,"Imidacloprid",172,"NO2.Mean",NA
"1712","Montana",2017,145000,72,10440000,"Imidacloprid",NA,"NO2.Mean",NA
"1713","Nebraska",1991,108000,67,7236000,"Imidacloprid",NA,"NO2.Mean",NA
"1714","Nebraska",1992,96000,75,7200000,"Imidacloprid",NA,"NO2.Mean",NA
"1715","Nebraska",1993,83000,70,5810000,"Imidacloprid",NA,"NO2.Mean",NA
"1716","Nebraska",1994,72000,55,3960000,"Imidacloprid",NA,"NO2.Mean",NA
"1717","Nebraska",1995,60000,73,4380000,"Imidacloprid",30.1,"NO2.Mean",NA
"1718","Nebraska",1996,65000,75,4875000,"Imidacloprid",1.9,"NO2.Mean",NA
"1719","Nebraska",1997,61000,67,4087000,"Imidacloprid",539.3,"NO2.Mean",NA
"1720","Nebraska",1998,64000,70,4480000,"Imidacloprid",591.3,"NO2.Mean",NA
"1721","Nebraska",1999,58000,77,4466000,"Imidacloprid",396.8,"NO2.Mean",NA
"1722","Nebraska",2000,50000,87,4350000,"Imidacloprid",2204.3,"NO2.Mean",NA
"1723","Nebraska",2001,43000,48,2064000,"Imidacloprid",1552.8,"NO2.Mean",NA
"1724","Nebraska",2002,43000,75,3225000,"Imidacloprid",363.3,"NO2.Mean",NA
"1725","Nebraska",2003,45000,74,3330000,"Imidacloprid",135.7,"NO2.Mean",NA
"1726","Nebraska",2004,51000,89,4539000,"Imidacloprid",7570.2,"NO2.Mean",NA
"1727","Nebraska",2005,40000,68,2720000,"Imidacloprid",7809.4,"NO2.Mean",NA
"1728","Nebraska",2006,47000,73,3431000,"Imidacloprid",2761.9,"NO2.Mean",NA
"1729","Nebraska",2007,45000,49,2205000,"Imidacloprid",3883.7,"NO2.Mean",NA
"1730","Nebraska",2008,36000,67,2412000,"Imidacloprid",9830.7,"NO2.Mean",NA
"1731","Nebraska",2009,48000,56,2688000,"Imidacloprid",9245.6,"NO2.Mean",NA
